Load ,Extension ,Time ,Crosshead 
kN,mm,sec,mm
-1.67088818359375,-8.19208100438118,311.60400390625,-8.18909332156181
-1.71245434570312,-7.89204519242048,311.704010009766,-7.88904074579477
-1.75311633300781,-7.59204337373376,311.803985595703,-7.58903892710805
-1.79918701171875,-7.29212583974004,311.903991699219,-7.28912139311433
-1.84137121582031,-6.992157548666,312.003997802734,-6.98915310204029
-1.8860693359375,-6.6920886747539,312.10400390625,-6.68910099193454
-1.92623413085938,-6.39201980084181,312.204010009766,-6.3890153542161
-1.96957287597656,-6.09205150976777,312.303985595703,-6.08904706314206
-2.015484375,-5.79215073958039,312.403991699219,-5.7891458272934
-2.06366821289062,-5.49218244850636,312.503997802734,-5.48917800188065
-2.11402026367188,-5.19214710220695,312.60400390625,-5.18914265558124
-2.16001513671875,-4.89204470068216,312.704010009766,-4.88903978839517
-2.20986108398438,-4.5920261181891,312.803985595703,-4.58902167156339
-2.25912719726563,-4.29209135472775,312.903991699219,-4.28908690810204
-2.31031420898438,-3.99212306365371,313.003997802734,-3.98913538083434
-2.36143530273438,-3.69215500541031,313.10400390625,-3.6891505587846
-2.41497778320312,-3.39206936769187,313.204010009766,-3.38906468823552
-2.46885327148438,-3.09208431281149,313.303985595703,-3.08907986618578
-2.52033959960937,-2.79213301837444,313.403991699219,-2.78912833891809
-2.57449609375,-2.49214796349406,313.503997802734,-2.4891602806747
-2.6302548828125,-2.19211261719465,313.60400390625,-2.18912493437529
-2.68759252929688,-1.89204374328256,313.704010009766,-1.88903918024153
-2.74610913085938,-1.59207556862384,313.803985595703,-1.58907100558281
-2.80385229492187,-1.29210739396513,313.903991699219,-1.28910283092409
-2.860611328125,-0.992155983112752,314.003997802734,-0.989151420071721
-2.918517578125,-0.692137458827347,314.10400390625,-0.689132895786315
-2.97611669921875,-0.39206855581142,314.204010009766,-0.389080785680562
-3.0340146484375,-0.0920667880563997,314.303985595703,-0.0890622322913259
-3.09325830078125,0.207884615520015,314.403991699219,0.210872385650873
-3.15003735351562,0.507835997268558,314.503997802734,0.510840560309589
-3.20547827148438,0.80788810737431,314.60400390625,0.810875906608999
-3.26259838867188,1.10794021748006,314.704010009766,1.11092801671475
-3.31898291015625,1.40792527236044,314.803985595703,1.41092971898615
-3.37352758789063,1.70787656679749,314.903991699219,1.71088112983853
-3.42974536132813,2.00784485787153,315.003997802734,2.01084930449724
-3.48708935546875,2.30788020417094,315.10400390625,2.31088465079665
-3.54456176757812,2.60791555047035,315.204010009766,2.61091999709606
-3.60342163085937,2.90793390013278,315.303985595703,2.91093857958913
-3.65961352539063,3.20790219120681,315.403991699219,3.21090663783252
-3.7142041015625,3.50783672183752,315.503997802734,3.51084140129387
-3.77120068359375,3.80787206813693,315.60400390625,3.81085998378694
-3.82946142578125,4.10795770585537,315.704010009766,4.11094538867474
-3.88750537109375,4.40794276073575,315.803985595703,4.41094720736146
-3.94482568359375,4.70786076039076,315.903991699219,4.71086520701647
-4.00270166015625,5.00786257907748,316.003997802734,5.01085026189685
-4.05981591796875,5.30789792537689,316.10400390625,5.3109023720026
-4.11646533203125,5.60795003548265,316.204010009766,5.61093771830201
-4.17543505859375,5.9079178608954,316.303985595703,5.91092277318239
-4.233169921875,6.20785262435675,316.403991699219,6.21085707098246
-4.29050927734375,6.50783767923713,316.503997802734,6.51084212586284
-4.34563232421875,6.80787302553654,316.60400390625,6.8108607083559
-4.40163525390625,7.10794189944863,316.704010009766,7.110929582268
-4.46031689453125,7.40792695432901,316.803985595703,7.41093140095472
-4.5175263671875,7.70787801593542,316.903991699219,7.71088292822242
-4.57411328125,8.0078300088644,317.003997802734,8.01083445549011
-4.63310693359375,8.30788165330887,317.10400390625,8.31088609993458
-4.6923095703125,8.60796775668859,317.204010009766,8.61095543950796
-4.755197265625,8.90795234590769,317.303985595703,8.9109567925334
-4.8165986328125,9.20785311609507,317.403991699219,9.21085756272078
-4.87675048828125,9.50782187283039,317.503997802734,9.5108263194561
-4.9392412109375,9.8078902810812,317.60400390625,9.81087796390057
-5.00468017578125,10.1079596206546,317.704010009766,10.1109473034739
-5.0757861328125,10.4079274460673,317.803985595703,10.410931892693
-5.144880859375,10.7078962028027,317.903991699219,10.7109006494284
-5.21734375,11.0078472644091,318.003997802734,11.0108349472284
